SysTime,Real_UAV_X,Real_UAV_Y,Real_UAV_Z,Real_Boat_X,Real_Boat_Y,Real_Boat_Z,Real_UAV_VZ,Real_Boat_VZ
1.77555e+09,-0.458221,3.18161,6.4116,2.02045,20.2045,0.715486,-3.90455,2.85215e-05
1.77555e+09,-0.448389,3.29971,6.3601,2.02162,20.2162,0.715487,-4.0193,2.85215e-05
1.77555e+09,-0.442045,3.37422,6.32766,2.02276,20.2276,0.781653,-4.09001,2.57995e-05
1.77555e+09,-0.426082,3.55677,6.24836,2.02426,20.2426,0.781654,-4.25801,2.57995e-05
1.77555e+09,-0.414469,3.686,6.19226,2.0255,20.255,0.781654,-4.37235,2.57995e-05
1.77555e+09,-0.403304,3.80812,6.13917,2.0267,20.267,0.781654,-4.47548,2.57995e-05
1.77555e+09,-0.392683,3.92254,6.08943,2.0279,20.279,0.781655,-4.56642,2.57995e-05
1.77555e+09,-0.380662,4.05019,6.03406,2.02913,20.2913,0.781655,-4.66102,2.57995e-05
1.77555e+09,-0.368175,4.18089,5.97759,2.03035,20.3035,0.781655,-4.75119,2.57995e-05
1.77555e+09,-0.357416,4.29213,5.9297,2.03161,20.3161,0.781656,-4.82513,2.57995e-05
1.77555e+09,-0.337361,4.49678,5.84166,2.03293,20.3293,0.839938,-4.95549,2.26466e-05
1.77555e+09,-0.323487,4.63641,5.78171,2.03419,20.3419,0.839938,-5.0358,2.26466e-05
1.77555e+09,-0.307951,4.79087,5.71571,2.03541,20.3541,0.839938,-5.11659,2.26466e-05
1.77555e+09,-0.291844,4.94888,5.6487,2.03677,20.3677,0.839938,-5.19292,2.26466e-05
1.77555e+09,-0.273809,5.12322,5.57543,2.03799,20.3799,0.839939,-5.27382,2.26466e-05
1.77555e+09,-0.260463,5.25051,5.5224,2.03926,20.3926,0.839939,-5.33304,2.26466e-05
1.77555e+09,-0.239681,5.4459,5.44171,2.04056,20.4056,0.839939,-5.42713,2.26466e-05
1.77555e+09,-0.220895,5.61966,5.37059,2.04206,20.4206,0.889795,-5.51543,1.97592e-05
1.77555e+09,-0.201357,5.7976,5.29828,2.04335,20.4335,0.889795,-5.61031,1.97592e-05
1.77555e+09,-0.182624,5.96561,5.2304,2.0446,20.446,0.889796,-5.70293,1.97592e-05
1.77555e+09,-0.158219,6.18076,5.14396,2.04598,20.4598,0.889796,-5.82328,1.97592e-05
1.77555e+09,-0.136179,6.37164,5.06757,2.04725,20.4725,0.889796,-5.92878,1.97592e-05
1.77555e+09,-0.115179,6.55091,4.99585,2.0485,20.485,0.889796,-6.02514,1.97592e-05
1.77555e+09,-0.0789186,6.8552,4.87377,2.05046,20.5046,0.889797,-6.18207,1.97592e-05
1.77555e+09,-0.0602048,7.00975,4.81156,2.05173,20.5173,0.889797,-6.25836,1.97592e-05
1.77555e+09,-0.0313848,7.24452,4.71685,2.05311,20.5311,0.930932,-6.36954,1.62035e-05
1.77555e+09,-0.00163421,7.48278,4.6205,2.05446,20.5446,0.930932,-6.47628,1.62035e-05
1.77555e+09,0.0228597,7.6759,4.54229,2.05578,20.5578,0.930932,-6.55813,1.62035e-05
1.77555e+09,0.0353432,7.77328,4.50282,2.05711,20.5711,0.930933,-6.59781,1.62035e-05
1.77555e+09,0.0803004,8.11846,4.36286,2.05871,20.5871,0.930933,-6.72988,1.62035e-05
1.77555e+09,0.109087,8.33532,4.27487,2.05999,20.5999,0.930933,-6.80639,1.62035e-05
1.77555e+09,0.136218,8.53728,4.19279,2.06126,20.6126,0.930933,-6.87328,1.62035e-05
1.77555e+09,0.166077,8.75753,4.10299,2.0625,20.625,0.962639,-6.9419,1.25848e-05
1.77555e+09,0.193941,8.96174,4.01932,2.06372,20.6372,0.962639,-7.00195,1.25848e-05
1.77555e+09,0.229019,9.21763,3.91374,2.06503,20.6503,0.962639,-7.07456,1.25848e-05
1.77555e+09,0.259549,9.43958,3.8214,2.06644,20.6644,0.962639,-7.13087,1.25848e-05
1.77555e+09,0.287833,9.64457,3.73558,2.06768,20.6768,0.962639,-7.16979,1.25848e-05
1.77555e+09,0.31862,9.86685,3.64221,2.06893,20.6893,0.962639,-7.19005,1.25848e-05
1.77555e+09,0.347205,10.0723,3.55594,2.07025,20.7025,0.96264,-7.1829,1.25848e-05
1.77555e+09,0.383163,10.3294,3.44851,2.07157,20.7157,0.96264,-7.13509,1.25848e-05
1.77555e+09,0.395192,10.4151,3.41289,2.07288,20.7288,0.984616,-7.10969,8.83794e-06
1.77555e+09,0.450497,10.8095,3.25116,2.07431,20.7431,0.984616,-6.9414,8.83794e-06
1.77555e+09,0.479043,11.0149,3.16852,2.07557,20.7557,0.984616,-6.83011,8.83794e-06
1.77555e+09,0.51399,11.2708,3.06718,2.07691,20.7691,0.984616,-6.68093,8.83794e-06
1.77555e+09,0.53663,11.4407,3.00087,2.0781,20.781,0.984616,-6.58124,8.83794e-06
1.77555e+09,0.565075,11.6605,2.91613,2.0793,20.793,0.984616,-6.45781,8.83794e-06
1.77555e+09,0.59025,11.8624,2.83928,2.08059,20.8059,0.984616,-6.35192,8.83794e-06
1.77555e+09,0.610427,12.0297,2.77618,2.08193,20.8193,0.996851,-6.26747,5.08919e-06
1.77555e+09,0.645068,12.3289,2.66473,2.08335,20.8335,0.996851,-6.11475,5.08919e-06
1.77555e+09,0.66718,12.5267,2.592,2.08464,20.8464,0.996851,-6.00706,5.08919e-06
1.77555e+09,0.694099,12.7721,2.50295,2.08597,20.8597,0.996851,-5.86414,5.08919e-06
1.77555e+09,0.717145,12.983,2.42755,2.08722,20.8722,0.996851,-5.73537,5.08919e-06
1.77555e+09,0.738481,13.176,2.35945,2.0885,20.885,0.996852,-5.61505,5.08919e-06
1.77555e+09,0.75285,13.3037,2.31486,2.08987,20.8987,0.996852,-5.53252,5.08919e-06
1.77555e+09,0.785872,13.5885,2.21698,2.09128,20.9128,0.996852,-5.34148,5.08919e-06
1.77555e+09,0.810411,13.7916,2.14846,2.09254,20.9254,0.999119,-5.19928,1.22838e-06
1.77555e+09,0.833544,13.9773,2.08687,2.09386,20.9386,0.999119,-5.06523,1.22838e-06
1.77555e+09,0.862937,14.2066,2.01217,2.09515,20.9515,0.999119,-4.89513,1.22838e-06
1.77555e+09,0.888624,14.4027,1.94949,2.09641,20.9641,0.999119,-4.74727,1.22838e-06
1.77555e+09,0.902458,14.5072,1.91654,2.09769,20.9769,0.999119,-4.66827,1.22838e-06
1.77555e+09,0.933892,14.7433,1.84327,2.09921,20.9921,0.999119,-4.49131,1.22838e-06
1.77555e+09,0.962929,14.9607,1.7771,2.10064,21.0064,0.999119,-4.33184,1.22838e-06
1.77555e+09,0.987662,15.146,1.72166,2.10197,21.0197,0.99144,-4.19917,-2.62835e-06
1.77555e+09,1.01014,15.3143,1.67198,2.10323,21.0323,0.99144,-4.08057,-2.62835e-06
1.77555e+09,1.03415,15.4937,1.61975,2.1045,21.045,0.99144,-3.9552,-2.62835e-06
1.77555e+09,1.05611,15.6564,1.57297,2.10575,21.0575,0.99144,-3.84179,-2.62835e-06
1.77555e+09,1.07978,15.8295,1.52382,2.10698,21.0698,0.99144,-3.7213,-2.62835e-06
1.77555e+09,1.10162,15.9865,1.47982,2.10828,21.0828,0.99144,-3.61224,-2.62835e-06
1.77555e+09,1.12533,16.1534,1.43361,2.10952,21.0952,0.99144,-3.49649,-2.62835e-06
1.77555e+09,1.14729,16.3046,1.39228,2.11087,21.1087,0.99144,-3.39193,-2.62835e-06
1.77555e+09,1.17484,16.4898,1.34237,2.11189,21.1189,0.973775,-3.26435,-6.33656e-06
1.77555e+09,1.19874,16.6469,1.30063,2.11321,21.1321,0.973775,-3.15673,-6.33656e-06
1.77555e+09,1.22075,16.789,1.26334,2.11445,21.1445,0.973775,-3.06008,-6.33656e-06
1.77555e+09,1.24809,16.9628,1.21832,2.11571,21.1571,0.973775,-2.94323,-6.33656e-06
1.77555e+09,1.27155,17.11,1.18069,2.11701,21.1701,0.973775,-2.84573,-6.33656e-06
1.77555e+09,1.28941,17.2211,1.1526,2.11822,21.1822,0.973775,-2.77317,-6.33656e-06
1.77555e+09,1.31583,17.3842,1.11179,2.11954,21.1954,0.973774,-2.66815,-6.33656e-06
1.77555e+09,1.33665,17.5117,1.08027,2.1208,21.208,0.973774,-2.58713,-6.33656e-06
1.77555e+09,1.36228,17.6673,1.0422,2.1225,21.225,0.946629,-2.48913,-1.04125e-05
1.77555e+09,1.37914,17.7687,1.01763,2.12377,21.2377,0.946629,-2.42549,-1.04125e-05
1.77555e+09,1.40414,17.9175,0.981946,2.12515,21.2515,0.946629,-2.33217,-1.04125e-05
1.77555e+09,1.42553,18.0432,0.952143,2.12638,21.2638,0.946628,-2.25323,-1.04125e-05
1.77555e+09,1.43696,18.1097,0.936517,2.12762,21.2762,0.946628,-2.21142,-1.04125e-05
1.77555e+09,1.46608,18.2766,0.897664,2.129,21.29,0.946628,-2.10601,-1.04125e-05
1.77555e+09,1.48526,18.3848,0.872805,2.13025,21.3025,0.946628,-2.03748,-1.04125e-05
1.77555e+09,1.50583,18.4993,0.846791,2.13139,21.3139,0.909735,-1.96497,-1.39091e-05
1.77555e+09,1.52459,18.6025,0.823604,2.13261,21.3261,0.909734,-1.8997,-1.39091e-05
1.77555e+09,1.54465,18.7117,0.799358,2.13395,21.3395,0.909734,-1.8308,-1.39091e-05
1.77555e+09,1.5629,18.81,0.777755,2.13524,21.3524,0.909734,-1.77069,-1.39091e-05
1.77555e+09,1.5779,18.8902,0.76028,2.13658,21.3658,0.909734,-1.7248,-1.39091e-05
1.77555e+09,1.60732,19.0461,0.726642,2.13808,21.3808,0.909734,-1.64049,-1.39091e-05
1.77555e+09,1.62887,19.1592,0.702478,2.13946,21.3946,0.909734,-1.58192,-1.39091e-05
1.77555e+09,1.64299,19.2327,0.686846,2.14066,21.4066,0.909733,-1.54467,-1.39091e-05
1.77555e+09,1.66106,19.3261,0.667071,2.1419,21.419,0.863984,-1.49798,-1.74257e-05
1.77555e+09,1.68152,19.4309,0.644994,2.14331,21.4331,0.863984,-1.44587,-1.74257e-05
1.77555e+09,1.68421,19.4446,0.642109,2.14465,21.4465,0.863984,-1.43902,-1.74257e-05
1.77555e+09,1.71732,19.6113,0.607196,2.14596,21.4596,0.863983,-1.35408,-1.74257e-05
1.77555e+09,1.73411,19.6945,0.589881,2.14721,21.4721,0.863983,-1.30977,-1.74257e-05
1.77555e+09,1.74935,19.7693,0.574411,2.14852,21.4852,0.863983,-1.26847,-1.74257e-05
1.77555e+09,1.76558,19.8482,0.558214,2.1498,21.498,0.863983,-1.22328,-1.74257e-05
1.77555e+09,1.7803,19.9191,0.543787,2.151,21.51,0.863982,-1.18128,-1.74257e-05
1.77555e+09,1.79595,19.9939,0.528726,2.1522,21.522,0.809313,-1.1357,-2.08202e-05
1.77555e+09,1.80189,20.0221,0.523091,2.15359,21.5359,0.809312,-1.11821,-2.08202e-05
1.77555e+09,1.82404,20.1265,0.502472,2.1551,21.551,0.809312,-1.05244,-2.08202e-05
1.77555e+09,1.84105,20.206,0.487068,2.15643,21.5643,0.809312,-1.00169,-2.08202e-05
1.77555e+09,1.85545,20.2728,0.474327,2.15768,21.5768,0.809312,-0.958627,-2.08202e-05
1.77555e+09,1.86847,20.3328,0.463058,2.15895,21.5895,0.809311,-0.9196,-2.08202e-05
1.77555e+09,1.88226,20.396,0.451374,2.16027,21.6027,0.809311,-0.878059,-2.08202e-05
1.77555e+09,1.89473,20.4527,0.441065,2.16147,21.6147,0.746775,-0.840273,-2.3729e-05
1.77555e+09,1.90995,20.5215,0.428812,2.16293,21.6293,0.746775,-0.793554,-2.3729e-05
1.77555e+09,1.92478,20.5881,0.417255,2.1643,21.643,0.746774,-0.747364,-2.3729e-05
1.77555e+09,1.93733,20.6439,0.407798,2.16556,21.6556,0.746774,-0.707668,-2.3729e-05
1.77555e+09,1.94866,20.694,0.399525,2.16686,21.6686,0.746774,-0.671272,-2.3729e-05
1.77555e+09,1.96248,20.7547,0.389795,2.16819,21.6819,0.746773,-0.626086,-2.3729e-05
1.77555e+09,1.97326,20.8018,0.382497,2.16956,21.6956,0.746773,-0.590205,-2.3729e-05
1.77555e+09,1.98381,20.8476,0.375629,2.17088,21.7088,0.746773,-0.554634,-2.3729e-05
1.77555e+09,1.99665,20.9031,0.367638,2.17234,21.7234,0.676679,-0.510906,-2.70513e-05
1.77555e+09,2.00748,20.9497,0.361239,2.17358,21.7358,0.676679,-0.473658,-2.70513e-05
1.77555e+09,2.01722,20.9915,0.355759,2.17501,21.7501,0.676679,-0.439863,-2.70513e-05
1.77555e+09,2.02906,21.0422,0.349473,2.17633,21.7633,0.676678,-0.398347,-2.70513e-05
1.77555e+09,2.03675,21.075,0.345626,2.17758,21.7758,0.676678,-0.371114,-2.70513e-05
1.77555e+09,2.04872,21.126,0.340032,2.17906,21.7906,0.676678,-0.328207,-2.70513e-05
1.77555e+09,2.05742,21.163,0.336284,2.18044,21.8044,0.676677,-0.296639,-2.70513e-05
1.77555e+09,2.06799,21.2078,0.332126,2.18172,21.8172,0.599906,-0.257915,-2.94451e-05
1.77555e+09,2.07688,21.2455,0.328988,2.18299,21.8299,0.599906,-0.224929,-2.94451e-05
1.77555e+09,2.08681,21.2875,0.325895,2.18448,21.8448,0.599906,-0.187562,-2.94451e-05
1.77555e+09,2.09325,21.3147,0.324142,2.18582,21.8582,0.599905,-0.163076,-2.94451e-05
1.77555e+09,2.10386,21.3596,0.321719,2.18722,21.8722,0.599905,-0.122161,-2.94451e-05
1.77555e+09,2.11288,21.3978,0.320152,2.18873,21.8873,0.599904,-0.0868636,-2.94451e-05
1.77555e+09,2.11871,21.4226,0.319399,2.18995,21.8995,0.599904,-0.0637776,-2.94451e-05
1.77555e+09,2.12719,21.4586,0.318698,2.19129,21.9129,0.51712,-0.0298365,-3.18879e-05
1.77555e+09,2.13429,21.489,0.318498,2.1926,21.926,0.51712,-0.00106788,-3.18879e-05
1.77555e+09,2.13536,21.4935,0.3185,2.19396,21.9396,0.517119,0.00330325,-3.18879e-05
1.77555e+09,2.14979,21.5556,0.319437,2.19543,21.9543,0.517119,0.0631738,-3.18879e-05
1.77555e+09,2.15565,21.5811,0.320344,2.19664,21.9664,0.517118,0.0878811,-3.18879e-05
1.77555e+09,2.16179,21.6079,0.321657,2.19796,21.9796,0.517118,0.113979,-3.18879e-05
1.77555e+09,2.16726,21.632,0.323166,2.19919,21.9919,0.517118,0.137418,-3.18879e-05
1.77555e+09,2.17299,21.6574,0.325113,2.20053,22.0053,0.517117,0.162144,-3.18879e-05
1.77555e+09,2.17809,21.6803,0.327193,2.2017,22.017,0.428294,0.184379,-3.39046e-05
1.77555e+09,2.18342,21.7044,0.329743,2.20291,22.0291,0.428294,0.207763,-3.39046e-05
1.77555e+09,2.18816,21.726,0.332355,2.20414,22.0414,0.428294,0.22709,-3.39046e-05
1.77555e+09,2.19312,21.7489,0.335433,2.2053,22.053,0.428293,0.246247,-3.39046e-05
1.77555e+09,2.19753,21.7695,0.338491,2.20653,22.0653,0.428293,0.263451,-3.39046e-05
1.77555e+09,1.5662,15.2217,3.06244,1.57231,15.7231,0.968846,0.000544484,1.16823e-05
1.77555e+09,1.56765,15.2373,3.06244,1.57367,15.7367,0.968846,0.000529872,1.16823e-05
1.77555e+09,1.5688,15.2497,3.06245,1.575,15.75,0.988523,0.000518353,7.96746e-06
1.77555e+09,1.57016,15.2642,3.06246,1.57637,15.7637,0.988523,0.00050506,7.96746e-06
1.77555e+09,1.57141,15.2776,3.06246,1.57768,15.7768,0.988524,0.000492808,7.96746e-06
1.77555e+09,1.57286,15.2931,3.06247,1.5793,15.793,0.988524,0.000478662,7.96746e-06
1.77555e+09,1.57402,15.3055,3.06248,1.58056,15.8056,0.988524,0.000467367,7.96746e-06
1.77555e+09,1.57547,15.3209,3.06248,1.58187,15.8187,0.988524,0.000453324,7.96746e-06
1.77555e+09,1.57673,15.3343,3.06249,1.58315,15.8315,0.988524,0.000441365,7.96746e-06
1.77555e+09,1.57673,15.3343,3.06249,1.58444,15.8444,0.998355,0.000441365,4.13192e-06
1.77555e+09,1.57933,15.3621,3.0625,1.58581,15.8581,0.998355,0.000417244,4.13192e-06
1.77555e+09,1.58059,15.3755,3.06251,1.58709,15.8709,0.998355,0.000393357,4.13192e-06
1.77555e+09,1.58174,15.3879,3.06251,1.58833,15.8833,0.998355,0.000276983,4.13192e-06
1.77555e+09,1.583,15.4012,3.06251,1.5896,15.896,0.998355,-5.83694e-05,4.13192e-06
1.77555e+09,1.58367,15.4084,3.06251,1.59086,15.9086,0.998355,-0.000352367,4.13192e-06
1.77555e+09,1.5855,15.4279,3.06249,1.59219,15.9219,0.998355,-0.0015971,4.13192e-06
1.77555e+09,1.58665,15.4402,3.06247,1.59346,15.9346,0.998355,-0.00279292,4.13192e-06
1.77555e+09,1.58761,15.4505,3.06243,1.59478,15.9478,0.998176,-0.0040591,2.84742e-07
1.77555e+09,1.58905,15.4659,3.06236,1.59602,15.9602,0.998176,-0.00642238,2.84742e-07
1.77555e+09,1.59029,15.4792,3.06226,1.59731,15.9731,0.998176,-0.00892415,2.84742e-07
1.77555e+09,1.59134,15.4905,3.06215,1.59875,15.9875,0.998176,-0.0113704,2.84742e-07
1.77555e+09,1.59258,15.5038,3.06198,1.60006,16.0006,0.998176,-0.0146516,2.84742e-07
1.77555e+09,1.59364,15.5151,3.0618,1.60136,16.0136,0.998176,-0.0177375,2.84742e-07
1.77555e+09,1.59488,15.5284,3.06154,1.60264,16.0264,0.998176,-0.0217785,2.84742e-07
1.77555e+09,1.59602,15.5408,3.06126,1.60394,16.0394,0.998176,-0.0258995,2.84742e-07
1.77555e+09,1.59726,15.5541,3.06089,1.60516,16.0516,0.988029,-0.0307648,-3.5736e-06
1.77555e+09,1.5984,15.5665,3.06049,1.60647,16.0647,0.988029,-0.0356044,-3.5736e-06
1.77555e+09,1.59983,15.5819,3.05991,1.60772,16.0772,0.988029,-0.0420961,-3.5736e-06
1.77555e+09,1.60079,15.5922,3.05947,1.60898,16.0898,0.988029,-0.0466766,-3.5736e-06
1.77555e+09,1.60222,15.6077,3.05871,1.61029,16.1029,0.988029,-0.0538689,-3.5736e-06
1.77555e+09,1.60346,15.6212,3.05797,1.61155,16.1155,0.988029,-0.0604269,-3.5736e-06
1.77555e+09,1.60461,15.6336,3.05721,1.6128,16.128,0.988029,-0.0667206,-3.5736e-06
1.77555e+09,1.60585,15.6471,3.05629,1.61412,16.1412,0.968069,-0.0737931,-7.37053e-06
1.77555e+09,1.607,15.6596,3.05537,1.61544,16.1544,0.968069,-0.0805489,-7.37053e-06
1.77555e+09,1.60748,15.6649,3.05496,1.61684,16.1684,0.968069,-0.083426,-7.37053e-06
1.77555e+09,1.60988,15.691,3.05269,1.61819,16.1819,0.968069,-0.0983178,-7.37053e-06
1.77555e+09,1.61113,15.7046,3.05136,1.61945,16.1945,0.968069,-0.106376,-7.37053e-06
1.77555e+09,1.61228,15.7173,3.05003,1.62064,16.2064,0.968069,-0.113999,-7.37053e-06
1.77555e+09,1.61325,15.7278,3.04886,1.62189,16.2189,0.968069,-0.120486,-7.37053e-06
1.77555e+09,1.6147,15.7436,3.04698,1.62319,16.2319,0.968068,-0.13044,-7.37053e-06
1.77555e+09,1.61596,15.7574,3.04523,1.62447,16.2447,0.938408,-0.139278,-1.1149e-05
1.77555e+09,1.61615,15.7595,3.04495,1.62579,16.2579,0.938407,-0.140654,-1.1149e-05
1.77555e+09,1.61828,15.7829,3.04169,1.62724,16.2724,0.938407,-0.156037,-1.1149e-05
1.77555e+09,1.61945,15.7958,3.03976,1.62857,16.2857,0.938407,-0.164667,-1.1149e-05
1.77555e+09,1.62091,15.8118,3.03721,1.62988,16.2988,0.938407,-0.17566,-1.1149e-05
1.77555e+09,1.62218,15.8258,3.03486,1.63122,16.3122,0.938407,-0.185337,-1.1149e-05
1.77555e+09,1.62336,15.8387,3.03258,1.63254,16.3254,0.938407,-0.194378,-1.1149e-05
1.77555e+09,1.62483,15.8549,3.02958,1.63385,16.3385,0.899328,-0.205801,-1.47801e-05
1.77555e+09,1.62581,15.8657,3.02749,1.63513,16.3513,0.899328,-0.213462,-1.47801e-05
1.77555e+09,1.62729,15.8819,3.0242,1.63649,16.3649,0.899328,-0.225072,-1.47801e-05
1.77555e+09,1.62857,15.8961,3.02121,1.63776,16.3776,0.899327,-0.235205,-1.47801e-05
1.77555e+09,1.62976,15.9092,3.01833,1.63901,16.3901,0.899327,-0.244601,-1.47801e-05
1.77555e+09,1.63125,15.9256,3.01457,1.64031,16.4031,0.899327,-0.256397,-1.47801e-05
1.77555e+09,1.63154,15.9289,3.0138,1.64164,16.4164,0.899327,-0.258759,-1.47801e-05
1.77555e+09,1.63393,15.9553,3.00736,1.64339,16.4339,0.899326,-0.277711,-1.47801e-05
1.77555e+09,1.63543,15.9718,3.0031,1.64471,16.4471,0.850852,-0.289679,-1.83224e-05
1.77555e+09,1.63643,15.9829,3.00017,1.64595,16.4595,0.850852,-0.297727,-1.83224e-05
1.77555e+09,1.63793,15.9995,2.99561,1.64722,16.4722,0.850851,-0.309854,-1.83224e-05
1.77555e+09,1.63924,16.014,2.99151,1.64846,16.4846,0.850851,-0.320373,-1.83224e-05
1.77555e+09,1.64045,16.0273,2.98761,1.64968,16.4968,0.850851,-0.33008,-1.83224e-05
1.77555e+09,1.64045,16.0273,2.98761,1.65101,16.5101,0.850851,-0.33008,-1.83224e-05
1.77555e+09,1.64337,16.0598,2.9777,1.6527,16.527,0.85085,-0.353459,-1.83224e-05
1.77555e+09,1.64468,16.0744,2.97304,1.65401,16.5401,0.794476,-0.363911,-2.15391e-05
1.77555e+09,1.6459,16.0878,2.96861,1.65528,16.5528,0.794476,-0.373546,-2.15391e-05
1.77555e+09,1.64721,16.1025,2.96369,1.65655,16.5655,0.794476,-0.38395,-2.15391e-05
1.77555e+09,1.64843,16.116,2.95902,1.65782,16.5782,0.794475,-0.393489,-2.15391e-05
1.77555e+09,1.64843,16.116,2.95902,1.65917,16.5917,0.794475,-0.393489,-2.15391e-05
1.77555e+09,1.65127,16.1478,2.9477,1.66046,16.6046,0.794475,-0.415523,-2.15391e-05
1.77555e+09,1.6525,16.1614,2.94265,1.66182,16.6182,0.794474,-0.424878,-2.15391e-05
1.77555e+09,1.65402,16.1785,2.93619,1.66315,16.6315,0.794474,-0.43653,-2.15391e-05
1.77555e+09,1.65535,16.1933,2.93045,1.66436,16.6436,0.729294,-0.446589,-2.4766e-05
1.77555e+09,1.65658,16.207,2.92504,1.66559,16.6559,0.729294,-0.455836,-2.4766e-05
1.77555e+09,1.65791,16.2219,2.91905,1.66692,16.6692,0.729294,-0.465765,-2.4766e-05
1.77555e+09,1.65913,16.2356,2.9134,1.66825,16.6825,0.729294,-0.474864,-2.4766e-05
1.77555e+09,1.66067,16.2529,2.9062,1.66951,16.6951,0.729293,-0.486163,-2.4766e-05
1.77555e+09,1.662,16.2678,2.89981,1.67076,16.7076,0.729293,-0.495871,-2.4766e-05
1.77555e+09,1.66323,16.2816,2.89381,1.6721,16.721,0.729293,-0.504776,-2.4766e-05
1.77555e+09,1.66457,16.2966,2.88718,1.67331,16.7331,0.729292,-0.514375,-2.4766e-05
1.77555e+09,1.66508,16.3024,2.8846,1.67463,16.7463,0.657469,-0.518055,-2.75858e-05
1.77555e+09,1.66734,16.3278,2.87303,1.67603,16.7603,0.657469,-0.534146,-2.75858e-05
1.77555e+09,1.66868,16.3428,2.86602,1.6773,16.773,0.657468,-0.543599,-2.75858e-05
1.77555e+09,1.66991,16.3568,2.85945,1.67857,16.7857,0.657468,-0.552274,-2.75858e-05
1.77555e+09,1.67125,16.3718,2.85221,1.67981,16.7981,0.657468,-0.56159,-2.75858e-05
1.77555e+09,1.67249,16.3858,2.84542,1.68118,16.8118,0.657467,-0.570131,-2.75858e-05
1.77555e+09,1.67403,16.4032,2.83679,1.68247,16.8247,0.657467,-0.580746,-2.75858e-05
1.77555e+09,1.67455,16.409,2.83387,1.68386,16.8386,0.57993,-0.584267,-2.99198e-05
1.77555e+09,1.67661,16.4323,2.82205,1.68516,16.8516,0.57993,-0.598195,-2.99198e-05
1.77555e+09,1.67816,16.4498,2.813,1.68648,16.8648,0.57993,-0.608521,-2.99198e-05
1.77555e+09,1.6795,16.465,2.80503,1.68781,16.8781,0.579929,-0.617428,-2.99198e-05
1.77555e+09,1.68073,16.479,2.79757,1.68911,16.8911,0.579929,-0.625628,-2.99198e-05
1.77555e+09,1.68207,16.4941,2.78938,1.69043,16.9043,0.579928,-0.63448,-2.99198e-05
1.77555e+09,1.6828,16.5023,2.78492,1.69175,16.9175,0.579928,-0.639206,-2.99198e-05
1.77555e+09,1.68516,16.5292,2.77004,1.69329,16.9329,0.579928,-0.654543,-2.99198e-05
1.77555e+09,1.6864,16.5432,2.76214,1.6946,16.946,0.495893,-0.662441,-3.24844e-05
1.77555e+09,1.68774,16.5585,2.75348,1.69588,16.9588,0.495892,-0.670896,-3.24844e-05
1.77555e+09,1.68897,16.5725,2.74538,1.69712,16.9712,0.495892,-0.678609,-3.24844e-05
1.77555e+09,1.69031,16.5877,2.7365,1.69835,16.9835,0.495891,-0.686879,-3.24844e-05
1.77555e+09,1.69103,16.5959,2.73168,1.69962,16.9962,0.495891,-0.691295,-3.24844e-05
1.77555e+09,1.69288,16.617,2.71913,1.701,17.01,0.49589,-0.70255,-3.24844e-05
1.77555e+09,1.69442,16.6346,2.70853,1.70233,17.0233,0.49589,-0.711819,-3.24844e-05
1.77555e+09,1.69565,16.6486,2.69994,1.70355,17.0355,0.49589,-0.719164,-3.24844e-05
1.77555e+09,1.69667,16.6604,2.69272,1.70459,17.0459,0.4055,-0.725239,-3.4402e-05
1.77555e+09,1.6982,16.678,2.68177,1.70596,17.0596,0.4055,-0.734199,-3.4402e-05
1.77555e+09,1.69953,16.6932,2.67218,1.70724,17.0724,0.405499,-0.741823,-3.4402e-05
1.77555e+09,1.70086,16.7084,2.66248,1.70865,17.0865,0.405499,-0.749353,-3.4402e-05
1.77555e+09,1.70218,16.7237,2.65269,1.70991,17.0991,0.405499,-0.75683,-3.4402e-05
1.77555e+09,1.7034,16.7378,2.64357,1.7112,17.112,0.405498,-0.763698,-3.4402e-05
1.77555e+09,1.70472,16.753,2.6336,1.71249,17.1249,0.405498,-0.771094,-3.4402e-05
1.77555e+09,1.70594,16.7671,2.6243,1.7138,17.138,0.312984,-0.777832,-3.58715e-05
1.77555e+09,1.70746,16.7847,2.61257,1.71521,17.1521,0.312984,-0.786093,-3.58715e-05
1.77555e+09,1.70897,16.8022,2.60072,1.7166,17.166,0.312983,-0.794199,-3.58715e-05
1.77555e+09,1.70998,16.814,2.59275,1.71784,17.1784,0.312983,-0.799499,-3.58715e-05
1.77555e+09,1.71149,16.8315,2.5807,1.71913,17.1913,0.312983,-0.807377,-3.58715e-05
1.77555e+09,1.7128,16.8468,2.57016,1.72045,17.2045,0.312982,-0.814085,-3.58715e-05
1.77555e+09,1.714,16.8608,2.56035,1.72185,17.2185,0.312982,-0.82018,-3.58715e-05
1.77555e+09,1.7155,16.8784,2.54799,1.72324,17.2324,0.312981,-0.82768,-3.58715e-05
1.77555e+09,1.716,16.8843,2.54385,1.72458,17.2458,0.217245,-0.830152,-3.71258e-05
1.77555e+09,1.71839,16.9124,2.52379,1.72621,17.2621,0.217245,-0.841825,-3.71258e-05
1.77555e+09,1.71958,16.9264,2.51365,1.72753,17.2753,0.217244,-0.847543,-3.71258e-05
1.77555e+09,1.72087,16.9416,2.50259,1.72877,17.2877,0.217244,-0.853659,-3.71258e-05
1.77555e+09,1.72206,16.9556,2.49231,1.73011,17.3011,0.217243,-0.859238,-3.71258e-05
