Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77493e+09,2.64918,16.3181,-1.42701,2.7542,16.5252,1.75439,0.232149,3.18141,2.20617,1.97667,1.75439,0,Timeout_Fail
1.77493e+09,2.8114,16.3822,1.72927,2.75449,16.5269,0.241437,0.155556,1.48783,0.291757,0.199798,0.241437,0,Timeout_Fail
1.77493e+09,1.74417,17.4603,-3.72683,2.97642,17.8585,-0.211093,1.29501,3.51574,1.88921,1.70491,-0.211093,0,Timeout_Fail
1.77493e+09,2.67918,16.3827,-0.881717,2.79789,16.7873,-1.02004,0.42171,0.138322,2.55946,2.4646,-1.02004,1,Touchdown_Success
1.77493e+09,3.35529,19.9484,-1.80073,3.38321,20.2992,-1.9426,0.351919,0.141863,2.29417,1.5058,-1.9426,1,Touchdown_Success
1.77493e+09,2.24486,15.9333,1.66784,2.61885,15.7131,1.94351,0.433992,0.275672,2.39778,1.35442,1.94351,1,Touchdown_Success
1.77493e+09,3.58967,19.3939,-2.29433,3.2496,19.4976,-1.88919,0.355518,0.405143,2.92838,2.1936,-1.88919,1,Touchdown_Success
1.77493e+09,3.03981,18.0177,-0.736916,3.01412,18.0847,1.97981,0.0718193,2.71673,0.402128,0.251128,1.97981,0,Timeout_Fail
1.77493e+09,3.05287,16.3298,1.72066,2.6807,16.0842,1.9956,0.4459,0.274932,2.57342,1.67625,1.9956,1,Touchdown_Success
1.77493e+09,3.26196,18.7504,-0.327388,3.16475,18.9885,-0.446956,0.257228,0.119568,2.98996,2.2872,-0.446956,1,Touchdown_Success
1.77493e+09,2.83808,17.1749,-1.38514,2.90838,17.4503,-0.806928,0.284213,0.578208,2.88881,1.30583,-0.806928,1,Touchdown_Success
1.77493e+09,4.02212,23.9118,-4.49851,4.01207,24.0724,-0.0467535,0.160921,4.45175,2.01886,1.79163,-0.0467535,0,Timeout_Fail
1.77493e+09,3.27988,19.6256,-1.5995,3.2861,19.7166,-1.83979,0.0912218,0.240283,0.279635,0.190434,-1.83979,1,Timeout_Acceptable
1.77493e+09,3.56658,21.5032,-1.78613,3.59058,21.5435,-1.93024,0.046835,0.144118,1.13305,1.00587,-1.93024,1,Touchdown_Success
1.77493e+09,3.04154,16.3966,-1.02345,2.79298,16.7579,-1.02991,0.438499,0.00645702,2.34095,2.06717,-1.02991,1,Touchdown_Success
1.77493e+09,2.91243,17.7855,-1.44514,2.97452,17.8471,0.842746,0.0874264,2.28789,0.338097,0.294444,0.842746,0,Timeout_Fail
1.77493e+09,3.02736,17.9144,-3.23446,3.00957,18.0574,0.834377,0.144151,4.06884,2.11071,1.84618,0.834377,0,Timeout_Fail
1.77493e+09,3.46157,20.8244,0.186375,3.50348,21.0209,1.86419,0.200919,1.67781,0.62315,0.0589803,1.86419,0,Timeout_Fail
1.77493e+09,2.9237,17.6075,-0.302346,2.94396,17.6638,1.99858,0.059822,2.30093,0.34736,0.253417,1.99858,0,Timeout_Fail
1.77493e+09,4.16804,23.1195,-1.97035,3.91297,23.4778,-1.76057,0.439868,0.209779,2.58954,2.09434,-1.76057,1,Touchdown_Success
1.77493e+09,2.22444,15.9912,1.64359,2.67097,16.0258,1.99675,0.447874,0.353163,2.57232,1.42663,1.99675,1,Touchdown_Success
1.77493e+09,3.00993,18.1817,-2.85482,3.02986,18.1792,1.0338,0.020086,3.88862,1.94522,1.86438,1.0338,0,Timeout_Fail
1.77493e+09,2.68854,16.6536,-0.439578,2.78669,16.7201,0.916705,0.11859,1.35628,3.84334,3.37794,0.916705,1,Timeout_Acceptable
1.77493e+09,2.38924,17.0293,-0.644895,2.81929,16.9157,-0.790949,0.444796,0.146054,1.98786,1.61993,-0.790949,1,Touchdown_Success
1.77493e+09,2.3484,15.9492,1.82611,2.61852,15.7111,1.70877,0.360072,0.117346,2.51417,1.96658,1.70877,1,Touchdown_Success
1.77493e+09,2.77393,16.7287,-1.68565,2.85026,17.1016,-1.83175,0.380632,0.146101,2.45012,2.28785,-1.83175,1,Touchdown_Success
1.77493e+09,2.75777,17.0462,-2.03504,2.90823,17.4494,-1.52123,0.430289,0.513812,2.46336,0.872422,-1.52123,1,Touchdown_Success
1.77493e+09,3.33652,20.4877,-1.30254,3.45237,20.7142,-1.35374,0.254408,0.0512008,2.95672,2.03372,-1.35374,1,Touchdown_Success
1.77493e+09,2.66299,15.9373,1.49411,2.66318,15.9791,-0.191339,0.0418261,1.68545,0.253256,0.182248,-0.191339,0,Timeout_Fail
1.77493e+09,2.83539,16.6438,-1.09925,2.81081,16.8648,-1.24252,0.222346,0.143269,2.56711,2.45835,-1.24252,1,Touchdown_Success
1.77493e+09,3.43063,16.526,-1.86612,2.85193,17.1116,-1.48713,0.823243,0.378991,2.37416,1.40557,-1.48713,0,Timeout_Fail
1.77493e+09,3.11065,18.4322,-0.91253,3.07538,18.4523,-0.896581,0.0406045,0.0159489,2.94416,1.63369,-0.896581,1,Touchdown_Success
1.77494e+09,3.68349,22.0756,-4.04795,3.6304,21.7824,-1.18342,0.297938,2.86454,2.1052,1.80167,-1.18342,0,Timeout_Fail
1.77494e+09,3.08913,18.4948,-1.83042,3.15427,18.9256,-1.71951,0.435704,0.11091,2.72076,2.38916,-1.71951,1,Touchdown_Success
1.77494e+09,3.54917,20.9861,-1.96433,3.56956,21.4174,-1.7307,0.431753,0.233636,2.32514,1.07561,-1.7307,1,Touchdown_Success
1.77494e+09,3.27501,19.5528,-1.83887,3.28326,19.6996,-1.9307,0.147056,0.0918218,1.65908,1.35156,-1.9307,1,Touchdown_Success
1.77494e+09,2.89149,18.3804,-2.04067,3.03522,18.2113,-0.428909,0.221923,1.61176,0.257971,0.137078,-0.428909,0,Timeout_Fail
1.77494e+09,3.12653,18.9643,-0.71463,3.22443,19.3466,-0.587612,0.39467,0.127018,2.9637,2.85027,-0.587612,1,Touchdown_Success
1.77494e+09,2.86389,17.2532,-1.28693,2.80264,16.8158,-1.30584,0.441615,0.0189061,2.88129,1.42338,-1.30584,1,Touchdown_Success
1.77494e+09,3.03897,18.4243,1.61004,3.07267,18.436,0.13209,0.0356806,1.47795,0.316407,0.298084,0.13209,0,Timeout_Fail
1.77494e+09,3.47719,22.4183,-1.35742,3.76737,22.6042,-0.991077,0.344623,0.366346,2.9987,1.59012,-0.991077,1,Touchdown_Success
1.77494e+09,3.3749,20.3008,-1.77869,3.44651,20.679,-1.90482,0.384985,0.126129,2.47486,1.66517,-1.90482,1,Touchdown_Success
1.77494e+09,4.36133,26.1798,-1.98753,4.43326,26.5996,-1.48492,0.425894,0.502608,1.89648,0.530623,-1.48492,1,Touchdown_Success
1.77494e+09,2.70375,16.4603,-0.989745,2.79237,16.7542,-1.13141,0.307008,0.141666,2.43397,2.3787,-1.13141,1,Touchdown_Success
1.77494e+09,2.66583,15.9571,1.49589,2.66554,15.9933,-0.183114,0.0361725,1.67901,0.256988,0.173915,-0.183114,0,Timeout_Fail
1.77494e+09,3.4092,19.9553,-1.75258,3.38346,20.3007,-1.97404,0.346418,0.221455,1.12701,0.2639,-1.97404,1,Timeout_Acceptable
1.77494e+09,2.1918,15.7193,1.79903,2.59297,15.5578,1.65122,0.432467,0.147815,1.92304,0.565936,1.65122,1,Touchdown_Success
1.77494e+09,3.77912,24.216,-1.55594,4.01252,24.0751,-1.68746,0.272636,0.131527,2.45249,1.80067,-1.68746,1,Touchdown_Success
1.77494e+09,2.19352,15.7763,1.77761,2.60577,15.6346,1.70118,0.43593,0.0764301,1.85139,0.0870793,1.70118,1,Touchdown_Success
1.77494e+09,3.88509,21.6777,0.33127,3.68253,22.0952,-1.64251,0.464024,1.97378,1.44821,0.446819,-1.64251,0,Timeout_Fail
1.77494e+09,3.61114,22.2035,-2.38993,3.62965,21.7779,-1.86103,0.425973,0.528903,2.4904,0.132153,-1.86103,1,Touchdown_Success
1.77494e+09,3.7673,22.1887,-3.39215,3.73711,22.4227,0.619463,0.235965,4.01162,2.48512,2.00098,0.619463,0,Timeout_Fail
1.77494e+09,3.11182,18.6203,-1.8252,3.13721,18.8233,-1.96111,0.204538,0.135913,2.25552,1.77606,-1.96111,1,Touchdown_Success
1.77494e+09,3.64043,21.9061,-4.48508,3.65341,21.9205,0.50795,0.019345,4.99303,1.80345,1.80225,0.50795,0,Timeout_Fail
1.77494e+09,3.34767,20.0543,-1.69494,3.35352,20.1211,-1.83972,0.0670379,0.144773,0.340424,0.316619,-1.83972,1,Touchdown_Success
1.77494e+09,2.63166,16.3892,-0.376445,2.79796,16.7877,-0.523184,0.431816,0.146739,2.21298,1.99606,-0.523184,1,Touchdown_Success
1.77494e+09,3.21943,19.2518,-1.30102,3.28179,19.6907,-0.969218,0.443355,0.331799,1.86254,1.64472,-0.969218,1,Touchdown_Success
1.77494e+09,3.33151,19.7248,-1.83244,3.26135,19.5681,-1.96284,0.171675,0.130397,2.58674,2.51334,-1.96284,1,Touchdown_Success
1.77494e+09,2.4846,16.2674,-0.422842,2.76661,16.5997,-0.566608,0.435861,0.143766,2.51151,2.33862,-0.566608,1,Touchdown_Success
1.77494e+09,2.52868,16.7038,1.53654,2.71609,16.2965,1.97891,0.448369,0.442376,2.33301,1.60418,1.97891,1,Touchdown_Success
1.77494e+09,2.79472,18.1478,-3.64114,3.04065,18.2439,0.578862,0.264071,4.22001,1.91623,1.48323,0.578862,0,Timeout_Fail
1.77494e+09,2.79469,15.73,0.921227,2.65644,15.9387,0.817237,0.250327,0.10399,2.60558,2.59248,0.817237,1,Touchdown_Success
1.77494e+09,2.484,16.8982,-1.88947,2.85561,17.1337,-1.84234,0.439944,0.04713,2.58517,2.05183,-1.84234,1,Touchdown_Success
1.77494e+09,3.27214,20.2156,-0.969248,3.42075,20.5245,-1.09009,0.342801,0.120844,2.3351,2.27666,-1.09009,1,Touchdown_Success
1.77494e+09,3.59678,25.0843,0.176711,4.16838,25.0103,-1.9629,0.576369,2.13961,3.08503,2.00506,-1.9629,0,Timeout_Fail
1.77494e+09,3.06055,18.4144,-3.90255,3.06559,18.3935,0.305361,0.0214982,4.20791,2.88146,1.92225,0.305361,0,Timeout_Fail
